entity_id,source,source_id,pref_label_fr,pref_label_en,alt_labels_fr,alt_labels_en,description_fr,description_en,esco_skill_type,esco_reuse_level,hard_soft_provisional,hard_soft_method,it_subtype
SKL_46dd50ba3a2c,ROME,hard:securite des systemes d'exploitation,Sécurité des systèmes d'exploitation,,,,,,,,hard,rome_savoir,autre_hard
SKL_ebe032744cc4,ROME,hard:mise a jour des systemes de securite reseau,Mise à jour des systèmes de sécurité réseau,,,,,,,,hard,rome_savoir,autre_hard
SKL_7f88dcf2dce8,ROME,hard:securite des applications,Sécurité des applications,,,,,,,,hard,rome_savoir,autre_hard
SKL_030579ae0fb1,ROME,hard:evaluation de risques securite informatique et telecoms,Evaluation de risques sécurité Informatique et Télécoms,,,,,,,,hard,rome_savoir,autre_hard
SKL_2cc908b9b233,ROME,hard:techniques de cybersecurite,Techniques de cybersécurité,,,,,,,,hard,rome_savoir,autre_hard
SKL_6ff43f7f7296,ROME,hard:regles de cybersecurite,Règles de cybersécurité,,,,,,,,hard,rome_savoir,autre_hard
SKL_ad992e9e382d,ROME,hard:but specialite reseaux & telecommunications parcours cybersecurite,BUT spécialité réseaux & télécommunications parcours cybersécurité,,,,,,,,hard,rome_savoir,autre_hard
SKL_93f5b2ed9e1f,ROME,hard:technicien veilleur de cybersecurite,Technicien veilleur de cybersécurité,,,,,,,,hard,rome_savoir,autre_hard
SKL_75e1ccbaabc5,ROME,hard:technicien systemes reseaux et securite,Technicien systèmes réseaux et sécurité,,,,,,,,hard,rome_savoir,autre_hard
SKL_0f63390b7494,ROME,hard:operateur en cybersecurite,Opérateur en cybersécurité,,,,,,,,hard,rome_savoir,autre_hard
SKL_f31f32b08abb,ROME,hard:assurer le suivi technique et commercial apres-vente,Assurer le suivi technique et commercial après-vente,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_bbf17c94fa00,ROME,"hard:conseiller une organisation, une structure","Conseiller une organisation, une structure",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_709aa19dcfeb,ROME,hard:elaborer des actions ou des regles de prevention,Elaborer des actions ou des règles de prévention,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_552960467971,ROME,hard:controler la conformite des donnees,Contrôler la conformité des données,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_beb20553336d,ROME,hard:presenter et valoriser un produit ou un service,Présenter et valoriser un produit ou un service,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_78892952f102,ROME,hard:ecrire une ou plusieurs langues etrangeres,Ecrire une ou plusieurs langues étrangères,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_26685168fe70,ROME,hard:parler une ou plusieurs langues etrangeres,Parler une ou plusieurs langues étrangères,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_5f73c752fc6b,ROME,hard:proposer des solutions pour optimiser la securite des systemes,Proposer des solutions pour optimiser la sécurité des systèmes,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_711526199d10,ROME,hard:assurer la conformite des pratiques de developpement,Assurer la conformité des pratiques de développement,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_6f67ebe69e97,ROME,hard:documenter les procedures de qualite et de securite,Documenter les procédures de qualité et de sécurité,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_28b4bb8010e0,ROME,hard:respecter les normes de qualite dans le developpement de logiciels,Respecter les normes de qualité dans le développement de logiciels,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_87f4b37e82b5,ROME,hard:mettre en place des indicateurs de performance pour le suivi qualite,Mettre en place des indicateurs de performance pour le suivi qualité,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_299964d3e87d,ROME,hard:micro-informatique,Micro-informatique,,,,,,,,hard,rome_savoir,autre_hard
SKL_8142a0b9cf2a,ROME,hard:gestion de la maintenance,Gestion de la maintenance,,,,,,,,hard,rome_savoir,autre_hard
SKL_f66038d41171,ROME,hard:genie logiciel,Génie logiciel,,,,,,,,hard,rome_savoir,autre_hard
SKL_67231f4560ec,ROME,hard:utilisation de frameworks de test,Utilisation de frameworks de test,,,,,,,,hard,rome_savoir,autre_hard
SKL_a257c47acf15,ROME,hard:maitrise des processus d'integration continue,Maîtrise des processus d'intégration continue,,,,,,,,hard,rome_savoir,autre_hard
SKL_259857ffc6d6,ROME,hard:connaissance approfondie des api,Connaissance approfondie des API,,,,,,,,hard,rome_savoir,autre_hard
SKL_90c60484e58d,ROME,hard:tests unitaires et d'integration,Tests unitaires et d'intégration,,,,,,,,hard,rome_savoir,autre_hard
SKL_02fc7db2489f,ROME,hard:connaissance des principes devops,Connaissance des principes DevOps,,,,,,,,hard,rome_savoir,autre_hard
SKL_3550790ab3e8,ROME,hard:connaissance des systemes de versioning,Connaissance des systèmes de versioning,,,,,,,,hard,rome_savoir,autre_hard
SKL_693fe116fbb2,ROME,hard:analyse et resolution de bugs,Analyse et résolution de bugs,,,,,,,,hard,rome_savoir,autre_hard
SKL_48be108b977a,ROME,hard:maitriser la qualite d'un developpement logiciel,Maîtriser la qualité d'un développement logiciel,,,,,,,,hard,rome_savoir,autre_hard
SKL_b185344fa059,ROME,hard:realiser un diagnostic technique,Réaliser un diagnostic technique,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_887c14547452,ROME,hard:evaluer une situation a risques,Evaluer une situation à risques,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_1a22a92e3226,ROME,"hard:mettre en place une blockchain (protocoles, consensus etc.)","Mettre en place une blockchain (protocoles, consensus etc.)",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_e7aff90b0220,ROME,hard:analyser les indicateurs pertinents sur les tendances et les usages des clients,Analyser les indicateurs pertinents sur les tendances et les usages des clients,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_b72599497697,ROME,hard:verifier la compatibilite des developpements produits avec les specifications,Vérifier la compatibilité des développements produits avec les spécifications,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_d449dd863e2e,ROME,hard:documenter les procedures d'installation et de configuration,Documenter les procédures d'installation et de configuration,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_ac251a5dda5c,ROME,hard:algorithmique,Algorithmique,,,,,,,,hard,rome_savoir,autre_hard
SKL_1e57a251254b,ROME,hard:optimisation de performances,Optimisation de performances,,,,,,,,hard,rome_savoir,autre_hard
SKL_be7c08708c89,ROME,hard:gestion de versions de logiciels,Gestion de versions de logiciels,,,,,,,,hard,rome_savoir,autre_hard
SKL_5a3e68d4a5e5,ROME,hard:realiser une analyse ou modelisation statistique de donnees,Réaliser une analyse ou modélisation statistique de données,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_38c526e24c6f,ROME,"hard:concevoir et faire evoluer un modele, un prototype","Concevoir et faire évoluer un modèle, un prototype",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_eaaced0ab14b,ROME,hard:definir et mettre en oeuvre des protocoles de securite,Définir et mettre en oeuvre des protocoles de sécurité,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_c124909bc76c,ROME,hard:exploiter des solutions de data science ou d'intelligence artificielle,Exploiter des solutions de Data Science ou d'Intelligence Artificielle,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_e63993a7e996,ROME,hard:integrer la maquette numerique,Intégrer la maquette numérique,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_d7e9995d9387,ROME,hard:integrer le jumeau numerique aux processus industriels,Intégrer le jumeau numérique aux processus industriels,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_9cdc3c6bcc7b,ROME,hard:concevoir des architectures reseau pour l'iot,Concevoir des architectures réseau pour l'IoT,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_e52e2c1086fc,ROME,hard:realiser ou superviser les interventions de maintenance preventive et corrective,Réaliser ou superviser les interventions de maintenance préventive et corrective,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_3518e03d7d80,ROME,hard:implementer des technologies de realite augmentee,Implémenter des technologies de réalité augmentée,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_1ef3a1e53886,ROME,hard:optimiser les processus de collaboration,Optimiser les processus de collaboration,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_b859911c2df4,ROME,hard:scenariser un impact environnemental,Scénariser un impact environnemental,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_ecde7a426c59,ROME,hard:analyser les besoins pour la creation d'un jumeau numerique,Analyser les besoins pour la création d'un jumeau numérique,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_80227c0e5820,ROME,hard:collaborer avec des equipes interdisciplinaires pour des projets numeriques,Collaborer avec des équipes interdisciplinaires pour des projets numériques,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_3d38baaaa1ef,ROME,hard:construire des strategies de deploiement pour jumeaux numeriques,Construire des stratégies de déploiement pour jumeaux numériques,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_a44f7041fbe8,ROME,hard:modelisation 3d,Modélisation 3D,,,,,,,,hard,rome_savoir,autre_hard
SKL_1b3116521066,ROME,hard:programme de recherche et developpement,Programme de recherche et développement,,,,,,,,hard,rome_savoir,autre_hard
SKL_845fe247d4a5,ROME,hard:utilisation de logiciels specialises,Utilisation de logiciels spécialisés,,,,,,,,hard,rome_savoir,autre_hard
SKL_535e3a11b904,ROME,hard:evaluation des impacts environnementaux,Evaluation des impacts environnementaux,,,,,,,,hard,rome_savoir,autre_hard
SKL_e294df1cb51c,ROME,hard:securite des donnees,Sécurité des données,,,,,,,,hard,rome_savoir,autre_hard
SKL_1284530b6787,ROME,hard:pratiques de maintenance preventive,Pratiques de maintenance préventive,,,,,,,,hard,rome_savoir,autre_hard
SKL_8fe370b04509,ROME,hard:visualisation de donnees,Visualisation de données,,,,,,,,hard,rome_savoir,autre_hard
SKL_48150301fdf9,ROME,hard:analyse des couts,Analyse des coûts,,,,,,,,hard,rome_savoir,autre_hard
SKL_464d5394f025,ROME,hard:construire des relations professionnelles durables avec les clients et les fournisseurs,Construire des relations professionnelles durables avec les clients et les fournisseurs,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_fa3a74adf949,ROME,hard:communiquer efficacement les specifications techniques,Communiquer efficacement les spécifications techniques,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_35fc3727f08e,ROME,hard:optimiser une activite commerciale,Optimiser une activité commerciale,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_96955a8372cb,ROME,hard:conseiller dans le cadre d'une relation commerciale,Conseiller dans le cadre d'une relation commerciale,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_76d40b05b990,ROME,hard:analyser les besoins des clients pour proposer des services adaptes,Analyser les besoins des clients pour proposer des services adaptés,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_7011b11daa27,ROME,hard:negocier les termes des contrats avec les clients,Négocier les termes des contrats avec les clients,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_640cee18eb99,ROME,hard:presenter les avantages techniques et commerciaux des produits,Présenter les avantages techniques et commerciaux des produits,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_b336a0218179,ROME,hard:collaborer avec les equipes de developpement pour ajuster les offres,Collaborer avec les équipes de développement pour ajuster les offres,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_ffd2419c6e73,ROME,hard:agir proactivement face aux objections des clients,Agir proactivement face aux objections des clients,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_adcbe0d0302a,ROME,hard:developper des strategies de vente innovantes,Développer des stratégies de vente innovantes,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_6534aa39517a,ROME,hard:evaluer regulierement les performances des produits vendus,Evaluer régulièrement les performances des produits vendus,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_266751dd8cf2,ROME,hard:techniques de resolution de problemes,Techniques de résolution de problèmes,,,,,,,,hard,rome_savoir,autre_hard
SKL_52fea5d9228e,ROME,hard:adaptabilite aux nouvelles technologies,Adaptabilité aux nouvelles technologies,,,,,,,,hard,rome_savoir,autre_hard
SKL_0019b963eb25,ROME,hard:techniques de persuasion,Techniques de persuasion,,,,,,,,hard,rome_savoir,autre_hard
SKL_33010a74b590,ROME,hard:connaissance des solutions it,Connaissance des solutions IT,,,,,,,,hard,rome_savoir,autre_hard
SKL_1669a3910bcd,ROME,hard:comprehension des besoins clients,Compréhension des besoins clients,,,,,,,,hard,rome_savoir,autre_hard
SKL_1bd07a7838d6,ROME,hard:capacite a presenter des produits techniques,Capacité à présenter des produits techniques,,,,,,,,hard,rome_savoir,autre_hard
SKL_da14d894b368,ROME,hard:aptitude a la negociation commerciale,Aptitude à la négociation commerciale,,,,,,,,hard,rome_savoir,autre_hard
SKL_2d9625e580f7,ROME,hard:connaissance des logiciels crm,Connaissance des logiciels CRM,,,,,,,,hard,rome_savoir,autre_hard
SKL_7b2c3e31d343,ROME,hard:planification strategique des ventes,Planification stratégique des ventes,,,,,,,,hard,rome_savoir,autre_hard
SKL_da2fd50c59f6,ROME,hard:connaissance des tendances du marche it,Connaissance des tendances du marché IT,,,,,,,,hard,rome_savoir,autre_hard
SKL_a72b6470c47f,ROME,hard:utilisation d'outils d'analyse de marche,Utilisation d'outils d'analyse de marché,,,,,,,,hard,rome_savoir,autre_hard
SKL_6a7ab4cbdd43,ROME,hard:formation continue sur les nouvelles technologies,Formation continue sur les nouvelles technologies,,,,,,,,hard,rome_savoir,autre_hard
SKL_98c6fb860b46,ROME,hard:master mention management et commerce international,Master mention management et commerce international,,,,,,,,hard,rome_savoir,autre_hard
SKL_3eb1fa014dc3,ROME,hard:master mention langues et commerce international,Master mention langues et commerce international,,,,,,,,hard,rome_savoir,autre_hard
SKL_6302dacf0d75,ROME,hard:magistere informatique,Magistère informatique,,,,,,,,hard,rome_savoir,autre_hard
SKL_e93d5c72d23d,ROME,hard:manager en ingenierie informatique,Manager en ingénierie informatique,,,,,,,,hard,rome_savoir,autre_hard
SKL_f9ba4278314c,ROME,hard:mastere specialise management de projet et ingenierie systeme,Mastère spécialisé management de projet et ingénierie système,,,,,,,,hard,rome_savoir,autre_hard
SKL_69c1d3d6dc1b,ROME,hard:techniques de vente,Techniques de vente,,,,,,,,hard,rome_savoir,autre_hard
SKL_3551a67e9b82,ROME,hard:respecter les delais de livraison des projets informatiques,Respecter les délais de livraison des projets informatiques,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_b63e86e36d9e,ROME,hard:former les utilisateurs aux outils de business intelligence,Former les utilisateurs aux outils de Business Intelligence,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_661d6efca0df,ROME,hard:gerer la securite des donnees dans les projets bi,Gérer la sécurité des données dans les projets BI,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_a88c2415dadd,ROME,hard:analyse de donnees experimentales,Analyse de données expérimentales,,,,,,,,hard,rome_savoir,autre_hard
SKL_85fae402b01b,ROME,hard:systemes automatises,Systèmes automatisés,,,,,,,,hard,rome_savoir,autre_hard
SKL_6152d3964932,ROME,hard:application des methodes de machine learning dans bi,Application des méthodes de machine learning dans BI,,,,,,,,hard,rome_savoir,autre_hard
SKL_ac053b07fd83,ROME,hard:techniques d'exploration de donnees (data mining),Techniques d'exploration de données (data mining),,,,,,,,hard,rome_savoir,autre_hard
SKL_2200ceeb1aad,ROME,hard:documentation technique des equipements,Documentation technique des équipements,,,,,,,,hard,rome_savoir,autre_hard
SKL_6483b2b94aaa,ROME,hard:integration de donnees provenant de diverses sources,Intégration de données provenant de diverses sources,,,,,,,,hard,rome_savoir,autre_hard
SKL_abab59427b62,ROME,hard:developpement de scripts pour l'automatisation des processus,Développement de scripts pour l'automatisation des processus,,,,,,,,hard,rome_savoir,autre_hard
SKL_920c484dd151,ROME,hard:optimisation de la performance des systemes bi,Optimisation de la performance des systèmes BI,,,,,,,,hard,rome_savoir,autre_hard
SKL_a07762af9748,ROME,hard:maintenance et mise a jour des solutions bi existantes,Maintenance et mise à jour des solutions BI existantes,,,,,,,,hard,rome_savoir,autre_hard
SKL_89abf35204f9,ROME,hard:analyse des besoins des utilisateurs pour les solutions bi,Analyse des besoins des utilisateurs pour les solutions BI,,,,,,,,hard,rome_savoir,autre_hard
SKL_c1fb11c6a4b5,ROME,hard:licence mention informatique,Licence mention informatique,,,,,,,,hard,rome_savoir,autre_hard
SKL_8ac245c608a5,ROME,"hard:licence mention informatique, mathematiques","Licence mention informatique, mathématiques",,,,,,,,hard,rome_savoir,autre_hard
SKL_66473c44d2cc,ROME,hard:elaborer des solutions techniques et fonctionnelles,Elaborer des solutions techniques et fonctionnelles,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_898a33c1f268,ROME,hard:assurer le suivi des projets en cours,Assurer le suivi des projets en cours,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_b7f026f2b45a,ROME,hard:assurer le respect des normes de qualite,Assurer le respect des normes de qualité,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_7e8ccf9cfd22,ROME,hard:promouvoir les pratiques de developpement durable dans la production,Promouvoir les pratiques de développement durable dans la production,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_2a510895dde4,ROME,hard:assurer la formation technique des equipes,Assurer la formation technique des équipes,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_ec1207b4b926,ROME,hard:gerer les conflits internes,Gérer les conflits internes,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_c8cf7943e219,ROME,hard:analyser les retours d'experience pour ameliorer les processus,Analyser les retours d'expérience pour améliorer les processus,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_d27ff0b6641b,ROME,hard:optimiser les processus de travail pour ameliorer l'efficacite,Optimiser les processus de travail pour améliorer l'efficacité,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_d1e108fc0aa0,ROME,hard:gerer les ressources materielles et logicielles necessaires,Gérer les ressources matérielles et logicielles nécessaires,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_49cf4d6a8518,ROME,hard:communiquer clairement les objectifs de production,Communiquer clairement les objectifs de production,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_e4986171917d,ROME,hard:assurer la conformite des projets avec les specifications initiales,Assurer la conformité des projets avec les spécifications initiales,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_93d25ec7d4e1,ROME,hard:maintenir une documentation detaillee sur les projets,Maintenir une documentation détaillée sur les projets,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_ed5087711c1e,ROME,hard:evaluer les performances des equipes de production,Evaluer les performances des équipes de production,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_34d81d7ac96a,ROME,hard:veiller a la securite des donnees lors des echanges,Veiller à la sécurité des données lors des échanges,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_54b1fec5c39f,ROME,hard:promouvoir l'utilisation de technologies emergentes,Promouvoir l'utilisation de technologies émergentes,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_d8a77f14e5a1,ROME,hard:faciliter la communication interdepartementale,Faciliter la communication interdépartementale,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_bde4e39dfe81,ROME,hard:optimiser l'utilisation des ressources numeriques,Optimiser l'utilisation des ressources numériques,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_e46f9769f157,ROME,hard:developper des strategies de marketing digital,Développer des stratégies de marketing digital,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_61fd68177589,ROME,hard:assurer la coordination entre les equipes techniques et creatives,Assurer la coordination entre les équipes techniques et créatives,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_d1492a9790a1,ROME,hard:evaluer les risques lies aux nouveaux projets d'innovation,Evaluer les risques liés aux nouveaux projets d'innovation,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_51fe25b35ea1,ROME,hard:veille technologique,Veille technologique,,,,,,,,hard,rome_savoir,autre_hard
SKL_144344f9b8ac,ROME,hard:gestion de projets web,Gestion de projets web,,,,,,,,hard,rome_savoir,autre_hard
SKL_2f522b2c73bf,ROME,hard:maintenance de sites web,Maintenance de sites web,,,,,,,,hard,rome_savoir,autre_hard
SKL_f2027785bd2f,ROME,hard:utilisation d'outils analytiques,Utilisation d'outils analytiques,,,,,,,,hard,rome_savoir,autre_hard
SKL_2ed1cf37273e,ROME,hard:accessibilite web,Accessibilité web,,,,,,,,hard,rome_savoir,autre_hard
SKL_e9c3df065fcf,ROME,hard:planification de la production numerique,Planification de la production numérique,,,,,,,,hard,rome_savoir,autre_hard
SKL_09b08c71c423,ROME,hard:formation aux outils web,Formation aux outils web,,,,,,,,hard,rome_savoir,autre_hard
SKL_13d89ddf0edd,ROME,hard:mastere specialise management digital,Mastère spécialisé management digital,,,,,,,,hard,rome_savoir,autre_hard
SKL_ba5175dbd5c8,ROME,hard:mastere specialise manager marketing et communication,Mastère spécialisé manager marketing et communication,,,,,,,,hard,rome_savoir,autre_hard
SKL_89650b14501b,ROME,hard:mastere specialise marketing digital et data,Mastère spécialisé marketing digital et data,,,,,,,,hard,rome_savoir,autre_hard
SKL_0a69ee358247,ROME,hard:mastere specialise marketing et communication,Mastère spécialisé marketing et communication,,,,,,,,hard,rome_savoir,autre_hard
SKL_db004c803543,ROME,hard:mastere specialise marketing management et digital,Mastère spécialisé marketing management et digital,,,,,,,,hard,rome_savoir,autre_hard
SKL_e70d934ef7bd,ROME,hard:mastere specialise strategies digitales & data marketing,Mastère spécialisé stratégies digitales & data marketing,,,,,,,,hard,rome_savoir,autre_hard
SKL_20668b169d82,ROME,"hard:licence droit, economie, gestion mention informatique, management","Licence droit, économie, gestion mention informatique, management",,,,,,,,hard,rome_savoir,autre_hard
SKL_842424f29e66,ROME,hard:but specialite metiers du multimedia et de l'internet parcours creation numerique,BUT spécialité métiers du multimédia et de l'internet parcours création numérique,,,,,,,,hard,rome_savoir,autre_hard
SKL_958b8a19049f,ROME,hard:but specialite metiers du multimedia et de l'internet parcours developpement web et dispositifs interactifs,BUT spécialité métiers du multimédia et de l'internet parcours développement web et dispositifs interactifs,,,,,,,,hard,rome_savoir,autre_hard
SKL_5454c53b866e,ROME,hard:but specialite metiers du multimedia et de l'internet parcours strategie de communication numerique et design d'experience,BUT spécialité métiers du multimédia et de l'internet parcours stratégie de communication numérique et design d'expérience,,,,,,,,hard,rome_savoir,autre_hard
SKL_bdd4ba186d34,ROME,hard:dut metiers du multimedia et de l'internet,DUT métiers du multimédia et de l'internet,,,,,,,,hard,rome_savoir,autre_hard
SKL_96b4e912259d,ROME,hard:informer et conseiller les clients et les utilisateurs sur l'utilisation et l'entretien des equipements,Informer et conseiller les clients et les utilisateurs sur l'utilisation et l'entretien des équipements,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_ebe61665b084,ROME,"hard:proceder au choix de realisation, de traitement en interne ou par sous-traitance et en controler la conformite","Procéder au choix de réalisation, de traitement en interne ou par sous-traitance et en contrôler la conformité",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_b9e80fe7145d,ROME,"hard:etudier et identifier des evolutions (fonctionnalite, rentabilite, qualite, ...) de composants, produits, equipements","Etudier et identifier des évolutions (fonctionnalité, rentabilité, qualité, ...) de composants, produits, équipements",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_df5a168f047b,ROME,hard:etablir un diagnostic strategique,Etablir un diagnostic stratégique,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_2980ac8bfde5,ROME,hard:concevoir un indicateur et organiser sa production,Concevoir un indicateur et organiser sa production,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_0995fd725d23,ROME,hard:verifier la qualite et la fiabilite de l'installation,Vérifier la qualité et la fiabilité de l'installation,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_5016425d28fd,ROME,"hard:realiser des operations de maintenance a caractere preventif, systematique ou conditionnel","Réaliser des opérations de maintenance à caractère préventif, systématique ou conditionnel",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_80544315a984,ROME,hard:etablir des rapports detailles sur les performances qualite,Etablir des rapports détaillés sur les performances qualité,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_31edea4894f6,ROME,hard:former les equipes de techniciens aux operations de maintenance de premier niveau des equipements connectes,Former les équipes de techniciens aux opérations de maintenance de premier niveau des équipements connectés,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_ec6da1693948,ROME,hard:realiser un audit interne de performance des equipements informatiques,Réaliser un audit interne de performance des équipements informatiques,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_909ba41ca82f,ROME,"hard:garantir le bon fonctionnement, la disponibilite et la performance d'une solution logicielle","Garantir le bon fonctionnement, la disponibilité et la performance d'une solution logicielle",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_dd025e5e2450,ROME,hard:communiquer efficacement avec les equipes et les clients,Communiquer efficacement avec les équipes et les clients,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_19219921ea7d,ROME,hard:negocier avec les fournisseurs de solutions it et de securite,Négocier avec les fournisseurs de solutions IT et de sécurité,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_f73ccadd80bf,ROME,hard:gerer les bases de donnees et assurer leur integrite,Gérer les bases de données et assurer leur intégrité,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_61e5e6df20cb,ROME,hard:etablir des plans de reprise apres sinistre,Etablir des plans de reprise après sinistre,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_20f398765590,ROME,hard:analyser les besoins des clients,Analyser les besoins des clients,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_d769aa3116af,ROME,hard:rediger des rapports d'intervention detailles,Rédiger des rapports d'intervention détaillés,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_768283c98955,ROME,hard:reseaux de fibre optique fiber to the home (ftth),Réseaux de fibre optique Fiber To The Home (FTTH),,,,,,,,hard,rome_savoir,autre_hard
SKL_7a1029074115,ROME,hard:gestion de maintenance assistee par ordinateur (gmao),Gestion de Maintenance Assistée par Ordinateur (GMAO),,,,,,,,hard,rome_savoir,autre_hard
SKL_8c475071709c,ROME,hard:analyse d'incidents informatiques,Analyse d'incidents informatiques,,,,,,,,hard,rome_savoir,autre_hard
SKL_0931c28280f5,ROME,hard:collaborer avec une equipe projet,Collaborer avec une équipe projet,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_cae91eec2469,ROME,hard:gerer une situation d'urgence,Gérer une situation d'urgence,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_3a00f7585b57,ROME,hard:surveiller le bon fonctionnement des machines,Surveiller le bon fonctionnement des machines,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_2baf353f8ed9,ROME,hard:configurer et optimiser des systemes devops,Configurer et optimiser des systèmes DevOps,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_616c15b247eb,ROME,hard:assurer la securite des pipelines de ci/cd,Assurer la sécurité des pipelines de CI/CD,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_0762a0d8da2d,ROME,hard:ameliorer la qualite du code par des revues systematiques,Améliorer la qualité du code par des revues systématiques,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_d619e2593f8d,ROME,hard:optimiser l'utilisation des ressources cloud,Optimiser l'utilisation des ressources cloud,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_20681f089822,ROME,hard:assurer la formation des equipes sur les nouveaux outils ou equipements,Assurer la formation des équipes sur les nouveaux outils ou équipements,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_80106082ad21,ROME,hard:logiciel de supervision,Logiciel de supervision,,,,,,,,hard,rome_savoir,autre_hard
SKL_854d8cb3db21,ROME,hard:optimisation des processus devops,Optimisation des processus DevOps,,,,,,,,hard,rome_savoir,autre_hard
