occupation_entity_id,skill_entity_id,relation_type,source
OCC_d6a2ea4adc66,SKL_59443e2d492b,essential,ROME
OCC_d6a2ea4adc66,SKL_5070a842190d,essential,ROME
OCC_d6a2ea4adc66,SKL_73d6afdae280,essential,ROME
OCC_d6a2ea4adc66,SKL_37629b5544de,essential,ROME
OCC_d6a2ea4adc66,SKL_b7f0fc1c0325,essential,ROME
OCC_d6a2ea4adc66,SKL_761c31315cf3,essential,ROME
OCC_d6a2ea4adc66,SKL_a9d9d4d373fe,essential,ROME
OCC_d6a2ea4adc66,SKL_a64d184f3ba7,essential,ROME
OCC_d6a2ea4adc66,SKL_0051f945c83d,essential,ROME
OCC_d6a2ea4adc66,SKL_c124909bc76c,essential,ROME
OCC_d6a2ea4adc66,SKL_552960467971,essential,ROME
OCC_d6a2ea4adc66,SKL_f266873d7184,essential,ROME
OCC_d6a2ea4adc66,SKL_8498314ec7b0,essential,ROME
OCC_d6a2ea4adc66,SKL_5e08637b46b6,essential,ROME
OCC_d6a2ea4adc66,SKL_1ed790bfb269,essential,ROME
OCC_d6a2ea4adc66,SKL_d608366b8e39,essential,ROME
OCC_d6a2ea4adc66,SKL_f71130ad61f1,essential,ROME
OCC_d6a2ea4adc66,SKL_0eb96549bbaa,essential,ROME
OCC_d6a2ea4adc66,SKL_716151213263,essential,ROME
OCC_d6a2ea4adc66,SKL_c1cc91d24b17,essential,ROME
OCC_d6a2ea4adc66,SKL_0e1d17eb13c2,essential,ROME
OCC_d6a2ea4adc66,SKL_65069e49e28b,essential,ROME
OCC_d6a2ea4adc66,SKL_30b9ef76d25d,essential,ROME
OCC_d6a2ea4adc66,SKL_a0f67ffdaf51,essential,ROME
OCC_d6a2ea4adc66,SKL_8489cbbd6839,essential,ROME
OCC_d6a2ea4adc66,SKL_14e599e49273,essential,ROME
OCC_d6a2ea4adc66,SKL_adade4b3e3d6,essential,ROME
OCC_d6a2ea4adc66,SKL_78f888455887,essential,ROME
OCC_d6a2ea4adc66,SKL_68acd60bf5a0,essential,ROME
OCC_d6a2ea4adc66,SKL_6543f3ba75f4,essential,ROME
OCC_d6a2ea4adc66,SKL_f7068e699c10,essential,ROME
OCC_d6a2ea4adc66,SKL_4ce8622dfdf0,essential,ROME
OCC_d6a2ea4adc66,SKL_e107f0887218,essential,ROME
OCC_d6a2ea4adc66,SKL_92a131a5ebd7,essential,ROME
OCC_d6a2ea4adc66,SKL_1687a5949d82,essential,ROME
OCC_d6a2ea4adc66,SKL_0d242cd13f2f,essential,ROME
OCC_d6a2ea4adc66,SKL_d1830663b181,essential,ROME
OCC_d6a2ea4adc66,SKL_59ef7def4ddc,essential,ROME
OCC_d6a2ea4adc66,SKL_12a828ad9117,essential,ROME
OCC_d6a2ea4adc66,SKL_fcabb1b8098e,essential,ROME
OCC_d6a2ea4adc66,SKL_2200ceeb1aad,essential,ROME
OCC_d6a2ea4adc66,SKL_5be39f76c1a1,essential,ROME
OCC_d6a2ea4adc66,SKL_f9bd999af7bc,essential,ROME
OCC_d6a2ea4adc66,SKL_1e57a251254b,essential,ROME
OCC_d6a2ea4adc66,SKL_7f88dcf2dce8,essential,ROME
OCC_d6a2ea4adc66,SKL_f3c431d10ce0,essential,ROME
OCC_d6a2ea4adc66,SKL_fb2e0f9e8d16,essential,ROME
OCC_d6a2ea4adc66,SKL_e6a3b314d38b,essential,ROME
OCC_d6a2ea4adc66,SKL_afb9c8fbd62e,essential,ROME
OCC_d6a2ea4adc66,SKL_44616716fd11,essential,ROME
OCC_6c87c4d3e182,SKL_85c14ea1f745,essential,ROME
OCC_6c87c4d3e182,SKL_563fe2ea6dee,essential,ROME
OCC_6c87c4d3e182,SKL_20b8d7ecf87a,essential,ROME
OCC_6c87c4d3e182,SKL_08ad610f183d,essential,ROME
OCC_6c87c4d3e182,SKL_a0b487804872,essential,ROME
OCC_6c87c4d3e182,SKL_b98d13b7a7f4,essential,ROME
OCC_6c87c4d3e182,SKL_9156c11697eb,essential,ROME
OCC_6c87c4d3e182,SKL_7e2b668c4b8a,essential,ROME
OCC_6c87c4d3e182,SKL_d663d08e5a12,essential,ROME
OCC_6c87c4d3e182,SKL_b2a7790f3bcb,essential,ROME
OCC_6c87c4d3e182,SKL_316c19190469,essential,ROME
OCC_6c87c4d3e182,SKL_eeecf557e67b,essential,ROME
OCC_6c87c4d3e182,SKL_443d580469a6,essential,ROME
OCC_6c87c4d3e182,SKL_9d169b48b640,essential,ROME
OCC_6c87c4d3e182,SKL_6853340492e5,essential,ROME
OCC_6c87c4d3e182,SKL_f86833c6520e,essential,ROME
OCC_6c87c4d3e182,SKL_29ab2248a2c9,essential,ROME
OCC_6c87c4d3e182,SKL_9a4a245244c4,essential,ROME
OCC_6c87c4d3e182,SKL_7a9899240edc,essential,ROME
OCC_6c87c4d3e182,SKL_cefa94a37a1f,essential,ROME
OCC_6c87c4d3e182,SKL_66dcf15ec98b,essential,ROME
OCC_6c87c4d3e182,SKL_46158ca41829,essential,ROME
OCC_6c87c4d3e182,SKL_c46c1f02d161,essential,ROME
OCC_6c87c4d3e182,SKL_026c97fb033a,essential,ROME
OCC_6c87c4d3e182,SKL_eb5657f448bb,essential,ROME
OCC_6c87c4d3e182,SKL_2f0fb52ae9a2,essential,ROME
OCC_6c87c4d3e182,SKL_4d48c45a352e,essential,ROME
OCC_6c87c4d3e182,SKL_952740d1e5d4,essential,ROME
OCC_6c87c4d3e182,SKL_3ec76b821ac0,essential,ROME
OCC_6c87c4d3e182,SKL_b64c22b6496e,essential,ROME
OCC_6c87c4d3e182,SKL_c5f044ea160e,essential,ROME
OCC_6c87c4d3e182,SKL_cd9d24561d03,essential,ROME
OCC_6c87c4d3e182,SKL_33ef63f6315b,essential,ROME
OCC_6c87c4d3e182,SKL_4c69bd316252,essential,ROME
OCC_6c87c4d3e182,SKL_8f479a44e368,essential,ROME
OCC_6c87c4d3e182,SKL_b08a8338dbd9,essential,ROME
OCC_6c87c4d3e182,SKL_85e638fe98d6,essential,ROME
OCC_6c87c4d3e182,SKL_c70070a17abf,essential,ROME
OCC_6c87c4d3e182,SKL_2d14e124a1b7,essential,ROME
OCC_6c87c4d3e182,SKL_aa1a6fc0800a,essential,ROME
OCC_6c87c4d3e182,SKL_ff0b1cdc4fea,essential,ROME
OCC_6c87c4d3e182,SKL_5fbe21bc728f,essential,ROME
OCC_6c87c4d3e182,SKL_d270d1c7fdfc,essential,ROME
OCC_6c87c4d3e182,SKL_b8e7217dd8a0,essential,ROME
OCC_6c87c4d3e182,SKL_627e35579511,essential,ROME
OCC_6c87c4d3e182,SKL_768283c98955,essential,ROME
OCC_6c87c4d3e182,SKL_b0a646f90e0a,essential,ROME
OCC_6c87c4d3e182,SKL_82d72768b9eb,essential,ROME
OCC_6c87c4d3e182,SKL_bb27fd2e39da,essential,ROME
OCC_6c87c4d3e182,SKL_185757dfc8c3,essential,ROME
OCC_6c87c4d3e182,SKL_33792e102650,essential,ROME
OCC_6c87c4d3e182,SKL_772a651c0431,essential,ROME
OCC_6c87c4d3e182,SKL_ad5ea1dbf409,essential,ROME
OCC_6c87c4d3e182,SKL_149224c4d661,essential,ROME
OCC_6c87c4d3e182,SKL_53d753115d7a,essential,ROME
OCC_6c87c4d3e182,SKL_10ea159d4728,essential,ROME
OCC_6c87c4d3e182,SKL_65dd4161da47,essential,ROME
OCC_6c87c4d3e182,SKL_8f55beae1907,essential,ROME
OCC_6c87c4d3e182,SKL_accbc26de41f,essential,ROME
OCC_6c87c4d3e182,SKL_5951286b3b2a,essential,ROME
OCC_6c87c4d3e182,SKL_9922a3239b91,essential,ROME
OCC_6c87c4d3e182,SKL_d4ea197fa4a8,essential,ROME
OCC_9f440c1548b6,SKL_a0cc7e17d869,essential,ROME
OCC_9f440c1548b6,SKL_f00b1d6b7f56,essential,ROME
OCC_9f440c1548b6,SKL_92c1ca01d72a,essential,ROME
OCC_9f440c1548b6,SKL_764cce2189ab,essential,ROME
OCC_9f440c1548b6,SKL_37cc81342e7f,essential,ROME
OCC_9f440c1548b6,SKL_f266873d7184,essential,ROME
OCC_9f440c1548b6,SKL_5e08637b46b6,essential,ROME
OCC_9f440c1548b6,SKL_9df64df194a4,essential,ROME
OCC_9f440c1548b6,SKL_8b07effede98,essential,ROME
OCC_9f440c1548b6,SKL_1f016dd70007,essential,ROME
OCC_9f440c1548b6,SKL_531f4a31f390,essential,ROME
OCC_9f440c1548b6,SKL_86439790f603,essential,ROME
OCC_9f440c1548b6,SKL_7bcc35ce033f,essential,ROME
OCC_9f440c1548b6,SKL_c369b2be8e3d,essential,ROME
OCC_9f440c1548b6,SKL_c3bd1f6ef3a5,essential,ROME
OCC_9f440c1548b6,SKL_f124284db20e,essential,ROME
OCC_9f440c1548b6,SKL_829f0920c49d,essential,ROME
OCC_9f440c1548b6,SKL_095ea598d479,essential,ROME
OCC_9f440c1548b6,SKL_7bd8d79270c8,essential,ROME
OCC_9f440c1548b6,SKL_d9030c74bea1,essential,ROME
OCC_9f440c1548b6,SKL_8489cbbd6839,essential,ROME
OCC_9f440c1548b6,SKL_14e599e49273,essential,ROME
OCC_9f440c1548b6,SKL_e82299eb3241,essential,ROME
OCC_9f440c1548b6,SKL_adade4b3e3d6,essential,ROME
OCC_9f440c1548b6,SKL_e71b07dddb8d,essential,ROME
OCC_9f440c1548b6,SKL_62802234cf51,essential,ROME
OCC_9f440c1548b6,SKL_f123c639216f,essential,ROME
OCC_9f440c1548b6,SKL_422d7852fa31,essential,ROME
OCC_9f440c1548b6,SKL_757a5bf2b9cb,essential,ROME
OCC_9f440c1548b6,SKL_e107f0887218,essential,ROME
OCC_9f440c1548b6,SKL_974cd19abf42,essential,ROME
OCC_9f440c1548b6,SKL_82723cf3091f,essential,ROME
OCC_9f440c1548b6,SKL_c2f880600b68,essential,ROME
OCC_9f440c1548b6,SKL_b977bddf3f32,essential,ROME
OCC_9f440c1548b6,SKL_c8a4e44cfa72,essential,ROME
OCC_9f440c1548b6,SKL_621ae4da4d3c,essential,ROME
OCC_9f440c1548b6,SKL_1bc4fb07f5b5,essential,ROME
OCC_9f440c1548b6,SKL_294bd65d4f75,essential,ROME
OCC_9f440c1548b6,SKL_0a55e1606c8c,essential,ROME
OCC_9f440c1548b6,SKL_0c58b165d57e,essential,ROME
OCC_9f440c1548b6,SKL_27e5802d2e89,essential,ROME
OCC_9f440c1548b6,SKL_3d1eec205faa,essential,ROME
OCC_9f440c1548b6,SKL_291c13aa8b7d,essential,ROME
OCC_9f440c1548b6,SKL_c03acc97253b,essential,ROME
OCC_9f440c1548b6,SKL_d678036380ac,essential,ROME
OCC_9f440c1548b6,SKL_d50b181ebb2c,essential,ROME
OCC_9f440c1548b6,SKL_f5fa620c6da9,essential,ROME
OCC_9f440c1548b6,SKL_4fffa72df87b,essential,ROME
OCC_9f440c1548b6,SKL_70cf136836d5,essential,ROME
OCC_9f440c1548b6,SKL_91f68ff240f5,essential,ROME
OCC_9f440c1548b6,SKL_c26ca2f4b2ff,essential,ROME
OCC_9f440c1548b6,SKL_65dd4161da47,essential,ROME
OCC_9f440c1548b6,SKL_3301094f1e7f,essential,ROME
OCC_9f440c1548b6,SKL_b7255e45b639,essential,ROME
OCC_9f440c1548b6,SKL_076566a33c6b,essential,ROME
OCC_9f440c1548b6,SKL_5bb2b6482d7f,essential,ROME
OCC_9f440c1548b6,SKL_77d8235918c8,essential,ROME
OCC_9f440c1548b6,SKL_9781e6918789,essential,ROME
OCC_9f440c1548b6,SKL_2a0ab2a27860,essential,ROME
OCC_9f440c1548b6,SKL_935f71d87b71,essential,ROME
OCC_9f440c1548b6,SKL_afef320ab94a,essential,ROME
OCC_9f440c1548b6,SKL_d21e4d772b7f,essential,ROME
OCC_3946835718f5,SKL_66473c44d2cc,essential,ROME
OCC_3946835718f5,SKL_3522dc7881f8,essential,ROME
OCC_3946835718f5,SKL_d30c687658df,essential,ROME
OCC_3946835718f5,SKL_e84c26020815,essential,ROME
OCC_3946835718f5,SKL_c0a666584c12,essential,ROME
OCC_3946835718f5,SKL_7ade5d93eec5,essential,ROME
OCC_3946835718f5,SKL_a64d184f3ba7,essential,ROME
OCC_3946835718f5,SKL_53042609a1f8,essential,ROME
OCC_3946835718f5,SKL_49e54b32492a,essential,ROME
OCC_3946835718f5,SKL_acfc04cd34e6,essential,ROME
OCC_3946835718f5,SKL_fa0883537dae,essential,ROME
OCC_3946835718f5,SKL_d635613f68a3,essential,ROME
OCC_3946835718f5,SKL_9d169b48b640,essential,ROME
OCC_3946835718f5,SKL_e4f0b9447c27,essential,ROME
OCC_3946835718f5,SKL_13587901294b,essential,ROME
OCC_3946835718f5,SKL_4e63511e8a21,essential,ROME
OCC_3946835718f5,SKL_f0deb814a4ee,essential,ROME
OCC_3946835718f5,SKL_18d47798203c,essential,ROME
OCC_3946835718f5,SKL_b1a0d5789a71,essential,ROME
OCC_3946835718f5,SKL_1faa6147b74e,essential,ROME
OCC_3946835718f5,SKL_4dbc7ed9ae9c,essential,ROME
OCC_3946835718f5,SKL_0cd0d83fdf41,essential,ROME
OCC_3946835718f5,SKL_dd43bc5cb0b2,essential,ROME
OCC_3946835718f5,SKL_d439a2c6fa0f,essential,ROME
OCC_3946835718f5,SKL_611988289e1a,essential,ROME
OCC_3946835718f5,SKL_bf1508a103d1,essential,ROME
OCC_3946835718f5,SKL_e8df387805d4,essential,ROME
OCC_3946835718f5,SKL_8965ed2badce,essential,ROME
OCC_3946835718f5,SKL_8b1e8d9d1ad1,essential,ROME
OCC_3946835718f5,SKL_610fae5fc6e8,essential,ROME
OCC_3946835718f5,SKL_6eebb9c67534,essential,ROME
OCC_3946835718f5,SKL_fab89c980563,essential,ROME
OCC_3946835718f5,SKL_263bf4b59356,essential,ROME
OCC_3946835718f5,SKL_d14859690359,essential,ROME
OCC_3946835718f5,SKL_aa81abe23431,essential,ROME
OCC_3946835718f5,SKL_a0f67ffdaf51,essential,ROME
OCC_3946835718f5,SKL_68ede8dd1c7a,essential,ROME
OCC_3946835718f5,SKL_0719a6450dd0,essential,ROME
OCC_3946835718f5,SKL_f31f95d52dd2,essential,ROME
OCC_3946835718f5,SKL_56d0f88104c9,essential,ROME
OCC_3946835718f5,SKL_e1b2a965fbd5,essential,ROME
OCC_3946835718f5,SKL_9720f2ba7872,essential,ROME
OCC_3946835718f5,SKL_f355bf2c2cf1,essential,ROME
OCC_3946835718f5,SKL_42874ee370af,essential,ROME
OCC_3946835718f5,SKL_83378ba5a15b,essential,ROME
OCC_3946835718f5,SKL_337b2170373b,essential,ROME
OCC_3946835718f5,SKL_597402e6c014,essential,ROME
OCC_3946835718f5,SKL_a2c89788b1b2,essential,ROME
OCC_3946835718f5,SKL_78ce2a8b74f2,essential,ROME
OCC_3946835718f5,SKL_e6f876f16272,essential,ROME
OCC_3946835718f5,SKL_7f1497daa426,essential,ROME
OCC_3946835718f5,SKL_3785b106d6dc,essential,ROME
OCC_3946835718f5,SKL_a51b1200d650,essential,ROME
OCC_3946835718f5,SKL_c70070a17abf,essential,ROME
OCC_3946835718f5,SKL_2d14e124a1b7,essential,ROME
OCC_3946835718f5,SKL_adade4b3e3d6,essential,ROME
OCC_3946835718f5,SKL_62802234cf51,essential,ROME
OCC_3946835718f5,SKL_4ce8622dfdf0,essential,ROME
OCC_3946835718f5,SKL_757a5bf2b9cb,essential,ROME
OCC_3946835718f5,SKL_a45a82a39bb8,essential,ROME
OCC_3946835718f5,SKL_d1830663b181,essential,ROME
OCC_3946835718f5,SKL_82723cf3091f,essential,ROME
OCC_3946835718f5,SKL_82e686c2bcd6,essential,ROME
OCC_3946835718f5,SKL_5091435f5672,essential,ROME
OCC_3946835718f5,SKL_7b4001a98050,essential,ROME
OCC_3946835718f5,SKL_a9e7485dbcb1,essential,ROME
OCC_3946835718f5,SKL_c22af4b15a95,essential,ROME
OCC_3946835718f5,SKL_9e952d552211,essential,ROME
OCC_3946835718f5,SKL_6fe7211bfc4d,essential,ROME
OCC_3946835718f5,SKL_06c4c68b972b,essential,ROME
OCC_3946835718f5,SKL_44616716fd11,essential,ROME
OCC_3946835718f5,SKL_36cdd4d314fd,essential,ROME
OCC_3946835718f5,SKL_9f4d3e4c7fe0,essential,ROME
OCC_3946835718f5,SKL_cafe0b47d388,essential,ROME
OCC_3946835718f5,SKL_f1dc9bb4b344,essential,ROME
OCC_3946835718f5,SKL_9f64fcb235ca,essential,ROME
OCC_3946835718f5,SKL_9ba4bc4d5d64,essential,ROME
OCC_3946835718f5,SKL_1ef80b2868fe,essential,ROME
OCC_58f6f0c81c5b,SKL_761c31315cf3,essential,ROME
OCC_58f6f0c81c5b,SKL_14b662aa3846,essential,ROME
OCC_58f6f0c81c5b,SKL_6ea3aeaa39cd,essential,ROME
OCC_58f6f0c81c5b,SKL_1a22a92e3226,essential,ROME
OCC_58f6f0c81c5b,SKL_531f4a31f390,essential,ROME
OCC_58f6f0c81c5b,SKL_ad55a35c4179,essential,ROME
OCC_58f6f0c81c5b,SKL_095ea598d479,essential,ROME
OCC_58f6f0c81c5b,SKL_967c42adfdd8,essential,ROME
OCC_58f6f0c81c5b,SKL_13e1cadbe622,essential,ROME
OCC_58f6f0c81c5b,SKL_cf8d765bd624,essential,ROME
OCC_58f6f0c81c5b,SKL_d79cbb864083,essential,ROME
OCC_58f6f0c81c5b,SKL_e00ae1d8832f,essential,ROME
OCC_58f6f0c81c5b,SKL_556f3a274125,essential,ROME
OCC_58f6f0c81c5b,SKL_e5a267e900a0,essential,ROME
OCC_58f6f0c81c5b,SKL_7c5c3ed752a0,essential,ROME
OCC_58f6f0c81c5b,SKL_fb3e6f8008e1,essential,ROME
OCC_58f6f0c81c5b,SKL_ff4e1c040e59,essential,ROME
OCC_58f6f0c81c5b,SKL_44678ba55744,essential,ROME
OCC_58f6f0c81c5b,SKL_8489cbbd6839,essential,ROME
OCC_58f6f0c81c5b,SKL_2d14e124a1b7,essential,ROME
OCC_58f6f0c81c5b,SKL_adade4b3e3d6,essential,ROME
OCC_58f6f0c81c5b,SKL_7c58c5cafa2b,essential,ROME
OCC_58f6f0c81c5b,SKL_c44fd75d5d30,essential,ROME
OCC_58f6f0c81c5b,SKL_fe2310cca7d1,essential,ROME
OCC_58f6f0c81c5b,SKL_44616716fd11,essential,ROME
OCC_58f6f0c81c5b,SKL_5df836b2cc9e,essential,ROME
OCC_58f6f0c81c5b,SKL_b86ec1b1b2a5,essential,ROME
OCC_58f6f0c81c5b,SKL_baaf3cca9fe9,essential,ROME
OCC_58f6f0c81c5b,SKL_5bb41a88f2fd,essential,ROME
OCC_58f6f0c81c5b,SKL_9af055716b80,essential,ROME
OCC_58f6f0c81c5b,SKL_c187b27e6fcc,essential,ROME
OCC_58f6f0c81c5b,SKL_14820d7d0b27,essential,ROME
OCC_58f6f0c81c5b,SKL_036337d3422b,essential,ROME
OCC_b0651e781d64,SKL_92c1ca01d72a,essential,ROME
OCC_b0651e781d64,SKL_764cce2189ab,essential,ROME
OCC_b0651e781d64,SKL_37cc81342e7f,essential,ROME
OCC_b0651e781d64,SKL_8af969ab49d4,essential,ROME
OCC_b0651e781d64,SKL_14cecf804912,essential,ROME
OCC_b0651e781d64,SKL_ae64f7376cbd,essential,ROME
OCC_b0651e781d64,SKL_5e08637b46b6,essential,ROME
OCC_b0651e781d64,SKL_9df64df194a4,essential,ROME
OCC_b0651e781d64,SKL_8b07effede98,essential,ROME
OCC_b0651e781d64,SKL_586313d8e1e6,essential,ROME
OCC_b0651e781d64,SKL_bafe3ad04142,essential,ROME
OCC_b0651e781d64,SKL_86439790f603,essential,ROME
OCC_b0651e781d64,SKL_c369b2be8e3d,essential,ROME
OCC_b0651e781d64,SKL_095ea598d479,essential,ROME
OCC_b0651e781d64,SKL_7bd8d79270c8,essential,ROME
OCC_b0651e781d64,SKL_5b2db1ff093b,essential,ROME
OCC_b0651e781d64,SKL_d3ad04f04db3,essential,ROME
OCC_b0651e781d64,SKL_01d04e23f1ef,essential,ROME
OCC_b0651e781d64,SKL_ab96e6cd4d67,essential,ROME
OCC_b0651e781d64,SKL_6d0fa240aa8c,essential,ROME
OCC_b0651e781d64,SKL_8904fe4852ef,essential,ROME
OCC_b0651e781d64,SKL_8489cbbd6839,essential,ROME
OCC_b0651e781d64,SKL_5e0824c72bb2,essential,ROME
OCC_b0651e781d64,SKL_adade4b3e3d6,essential,ROME
OCC_b0651e781d64,SKL_e71b07dddb8d,essential,ROME
OCC_b0651e781d64,SKL_757a5bf2b9cb,essential,ROME
OCC_b0651e781d64,SKL_621ae4da4d3c,essential,ROME
OCC_b0651e781d64,SKL_1bc4fb07f5b5,essential,ROME
OCC_b0651e781d64,SKL_c28ceefdc29d,essential,ROME
OCC_b0651e781d64,SKL_f9c3c54784a4,essential,ROME
OCC_b0651e781d64,SKL_2a3eea5b4789,essential,ROME
OCC_b0651e781d64,SKL_0a55e1606c8c,essential,ROME
OCC_b0651e781d64,SKL_27e5802d2e89,essential,ROME
OCC_b0651e781d64,SKL_3d1eec205faa,essential,ROME
OCC_b0651e781d64,SKL_c03acc97253b,essential,ROME
OCC_b0651e781d64,SKL_d678036380ac,essential,ROME
OCC_b0651e781d64,SKL_f57b94002246,essential,ROME
OCC_b0651e781d64,SKL_91f68ff240f5,essential,ROME
OCC_b0651e781d64,SKL_c26ca2f4b2ff,essential,ROME
OCC_b0651e781d64,SKL_65dd4161da47,essential,ROME
OCC_b0651e781d64,SKL_6519b6a9befa,essential,ROME
OCC_b0651e781d64,SKL_77d8235918c8,essential,ROME
OCC_b0651e781d64,SKL_9781e6918789,essential,ROME
OCC_b0651e781d64,SKL_ed18c9817449,essential,ROME
OCC_b0651e781d64,SKL_d21e4d772b7f,essential,ROME
OCC_b0651e781d64,SKL_fb81519be48f,essential,ROME
OCC_b0651e781d64,SKL_6d865c26e434,essential,ROME
OCC_b0651e781d64,SKL_66d49811c0c7,essential,ROME
OCC_b0651e781d64,SKL_3e0ef8023197,essential,ROME
OCC_b0651e781d64,SKL_6281c69c3189,essential,ROME
OCC_b0651e781d64,SKL_3fb39fbb525d,essential,ROME
OCC_b0651e781d64,SKL_8561c70a86f1,essential,ROME
OCC_b0651e781d64,SKL_dd1efbd56698,essential,ROME
OCC_48e7a1feb2bb,SKL_85c699e883d6,essential,ROME
OCC_48e7a1feb2bb,SKL_e35d26eabc27,essential,ROME
OCC_48e7a1feb2bb,SKL_704e8a689692,essential,ROME
OCC_48e7a1feb2bb,SKL_22f44be204bc,essential,ROME
OCC_48e7a1feb2bb,SKL_37cc81342e7f,essential,ROME
OCC_48e7a1feb2bb,SKL_ebcee36e4a0e,essential,ROME
OCC_48e7a1feb2bb,SKL_7bb0507c58f4,essential,ROME
OCC_48e7a1feb2bb,SKL_e9c31251dcea,essential,ROME
OCC_48e7a1feb2bb,SKL_807dcdac4830,essential,ROME
OCC_48e7a1feb2bb,SKL_14b662aa3846,essential,ROME
OCC_48e7a1feb2bb,SKL_0daf5006c292,essential,ROME
OCC_48e7a1feb2bb,SKL_53de12641e65,essential,ROME
OCC_48e7a1feb2bb,SKL_f6e403addcfa,essential,ROME
OCC_48e7a1feb2bb,SKL_620e0ec70aa6,essential,ROME
OCC_48e7a1feb2bb,SKL_ec6da1693948,essential,ROME
OCC_48e7a1feb2bb,SKL_cdd8ae8ad33b,essential,ROME
OCC_48e7a1feb2bb,SKL_b8451b0f1197,essential,ROME
OCC_48e7a1feb2bb,SKL_9923779d5533,essential,ROME
OCC_48e7a1feb2bb,SKL_144671af9dcd,essential,ROME
OCC_48e7a1feb2bb,SKL_0b20845040be,essential,ROME
OCC_48e7a1feb2bb,SKL_e41f7c041652,essential,ROME
OCC_48e7a1feb2bb,SKL_9b857a84cb9c,essential,ROME
OCC_48e7a1feb2bb,SKL_3dbe04c72193,essential,ROME
OCC_48e7a1feb2bb,SKL_9de1e318724a,essential,ROME
OCC_48e7a1feb2bb,SKL_a7d2b4c6cea4,essential,ROME
OCC_48e7a1feb2bb,SKL_8f45c81705b3,essential,ROME
OCC_48e7a1feb2bb,SKL_cc0e50c45508,essential,ROME
OCC_48e7a1feb2bb,SKL_2ed2e645a0c1,essential,ROME
OCC_48e7a1feb2bb,SKL_0e1d17eb13c2,essential,ROME
OCC_48e7a1feb2bb,SKL_ddc1a44203f9,essential,ROME
OCC_48e7a1feb2bb,SKL_5d6cac5d84e0,essential,ROME
OCC_48e7a1feb2bb,SKL_f5b009efaaed,essential,ROME
OCC_48e7a1feb2bb,SKL_f83d5f666294,essential,ROME
OCC_48e7a1feb2bb,SKL_fd18c023c2b4,essential,ROME
OCC_48e7a1feb2bb,SKL_1628b3dcaa4d,essential,ROME
OCC_48e7a1feb2bb,SKL_ef0d5ecabfac,essential,ROME
OCC_48e7a1feb2bb,SKL_6b68c45d4990,essential,ROME
OCC_48e7a1feb2bb,SKL_f78a4bb83267,essential,ROME
OCC_48e7a1feb2bb,SKL_85e638fe98d6,essential,ROME
OCC_48e7a1feb2bb,SKL_14e599e49273,essential,ROME
OCC_48e7a1feb2bb,SKL_2d14e124a1b7,essential,ROME
OCC_48e7a1feb2bb,SKL_aa1a6fc0800a,essential,ROME
OCC_48e7a1feb2bb,SKL_62802234cf51,essential,ROME
OCC_48e7a1feb2bb,SKL_f7068e699c10,essential,ROME
OCC_48e7a1feb2bb,SKL_422d7852fa31,essential,ROME
OCC_48e7a1feb2bb,SKL_e4de52cd91a7,essential,ROME
OCC_48e7a1feb2bb,SKL_d1830663b181,essential,ROME
OCC_48e7a1feb2bb,SKL_21a640d971a5,essential,ROME
OCC_48e7a1feb2bb,SKL_05cbcd50c933,essential,ROME
OCC_48e7a1feb2bb,SKL_266751dd8cf2,essential,ROME
OCC_48e7a1feb2bb,SKL_362ea73d7cc4,essential,ROME
OCC_48e7a1feb2bb,SKL_6795e002eee5,essential,ROME
OCC_48e7a1feb2bb,SKL_06c4c68b972b,essential,ROME
OCC_48e7a1feb2bb,SKL_f57b94002246,essential,ROME
OCC_48e7a1feb2bb,SKL_7eb062775f24,essential,ROME
OCC_48e7a1feb2bb,SKL_d31be6207e3c,essential,ROME
OCC_48e7a1feb2bb,SKL_7c58c5cafa2b,essential,ROME
OCC_48e7a1feb2bb,SKL_c44fd75d5d30,essential,ROME
OCC_48e7a1feb2bb,SKL_fe2310cca7d1,essential,ROME
OCC_48e7a1feb2bb,SKL_44616716fd11,essential,ROME
OCC_48e7a1feb2bb,SKL_6519b6a9befa,essential,ROME
OCC_48e7a1feb2bb,SKL_ff45868b5c68,essential,ROME
OCC_48e7a1feb2bb,SKL_a96b41258189,essential,ROME
OCC_48e7a1feb2bb,SKL_9f334b085bfd,essential,ROME
OCC_48e7a1feb2bb,SKL_b066f4956415,essential,ROME
OCC_48e7a1feb2bb,SKL_cafe0b47d388,essential,ROME
OCC_48e7a1feb2bb,SKL_a5aab5a250d8,essential,ROME
OCC_48e7a1feb2bb,SKL_33fbbfe2df87,essential,ROME
OCC_48e7a1feb2bb,SKL_75a75701be8a,essential,ROME
OCC_48e7a1feb2bb,SKL_c44fd44578a4,essential,ROME
OCC_48e7a1feb2bb,SKL_4abc8bd11a66,essential,ROME
OCC_48e7a1feb2bb,SKL_036337d3422b,essential,ROME
OCC_9e721c3b1a5c,SKL_704e8a689692,essential,ROME
OCC_9e721c3b1a5c,SKL_f68dd9fe3d39,essential,ROME
OCC_9e721c3b1a5c,SKL_187cbb834639,essential,ROME
OCC_9e721c3b1a5c,SKL_4247a1fcb579,essential,ROME
OCC_9e721c3b1a5c,SKL_b814a9b33fe5,essential,ROME
OCC_9e721c3b1a5c,SKL_f743eef1b4cb,essential,ROME
OCC_9e721c3b1a5c,SKL_761c31315cf3,essential,ROME
OCC_9e721c3b1a5c,SKL_a64d184f3ba7,essential,ROME
