entity_id,entity_kind,unified_id,label_en,qid,wikidata_url,wd_label,wd_description,instance_of,match_method,confidence
USKL_41ea1f4af150,skill,USKL_41ea1f4af150,Lua,Q207316,https://www.wikidata.org/wiki/Q207316,Lua,,,exact+csv_seed,high
USKL_ffd488be5fe2,skill,USKL_ffd488be5fe2,Adobe Experience Manager,Q98841196,https://www.wikidata.org/wiki/Q98841196,Adobe Experience Manager,,,exact,high
USKL_5fcf34e90676,skill,USKL_5fcf34e90676,Microsoft Virtual Server,Q1315909,https://www.wikidata.org/wiki/Q1315909,Microsoft Virtual Server,,,exact,high
USKL_7a153e42ac5f,skill,USKL_7a153e42ac5f,Salesforce Marketing Cloud,Q5419210,https://www.wikidata.org/wiki/Q5419210,Salesforce Marketing Cloud,,,exact,high
USKL_c4521d697c1c,skill,USKL_c4521d697c1c,Ghidra,Q61983083,https://www.wikidata.org/wiki/Q61983083,Ghidra,,,exact,high
USKL_dd0f8150ae1a,skill,USKL_dd0f8150ae1a,Nmap,Q623332,https://www.wikidata.org/wiki/Q623332,Nmap,,,exact,high
USKL_ebb0e9cc961d,skill,USKL_ebb0e9cc961d,Rapid7,Q85874460,https://www.wikidata.org/wiki/Q85874460,Rapid7,,,exact,high
USKL_81763881e73c,skill,USKL_81763881e73c,Rust,Q254206,https://www.wikidata.org/wiki/Q254206,Rust,,,exact+csv_seed,high
USKL_72a3eeef7238,skill,USKL_72a3eeef7238,Azure Sentinel,Q120668020,https://www.wikidata.org/wiki/Q120668020,Microsoft Sentinel,,,alias,medium
USKL_4cb459b934e5,skill,USKL_4cb459b934e5,OpenVAS,Q1810573,https://www.wikidata.org/wiki/Q1810573,OpenVAS,,,exact,high
USKL_25809973cd8c,skill,USKL_25809973cd8c,Grails,Q848544,https://www.wikidata.org/wiki/Q848544,Grails,,,exact,high
USKL_ef20c4189ab0,skill,USKL_ef20c4189ab0,Project.net,Q1769157,https://www.wikidata.org/wiki/Q1769157,Project.net,,,exact,high
USKL_8ccbbe256fbf,skill,USKL_8ccbbe256fbf,Scheduling software,Q38765323,https://www.wikidata.org/wiki/Q38765323,Scheduling software,,,exact,high
USKL_cd061e162499,skill,USKL_cd061e162499,Apache MXNet,Q22348165,https://www.wikidata.org/wiki/Q22348165,Apache MXNet,,,exact,high
USKL_526153c3bbf1,skill,USKL_526153c3bbf1,BigQuery,Q4904867,https://www.wikidata.org/wiki/Q4904867,BigQuery,,,exact,high
USKL_251570140135,skill,USKL_251570140135,Flask,Q289281,https://www.wikidata.org/wiki/Q289281,Flask,,,exact,high
USKL_47023493d83c,skill,USKL_47023493d83c,Julia,Q2613697,https://www.wikidata.org/wiki/Q2613697,Julia,,,exact+csv_seed,high
USKL_e3974a4a430f,skill,USKL_e3974a4a430f,Kubeflow,Q65048974,https://www.wikidata.org/wiki/Q65048974,Kubeflow,,,exact,high
USKL_b734575aa384,skill,USKL_b734575aa384,Neo4j,Q1628290,https://www.wikidata.org/wiki/Q1628290,Neo4j,,,exact,high
USKL_3a2a7ec04cea,skill,USKL_3a2a7ec04cea,XGBoost,Q23793561,https://www.wikidata.org/wiki/Q23793561,XGBoost,,,exact,high
USKL_4335219d8a46,skill,USKL_4335219d8a46,Deployment,Q439664,https://www.wikidata.org/wiki/Q439664,Deployment,,,exact,high
USKL_da58d0628561,skill,USKL_da58d0628561,Software Design,Q11315260,https://www.wikidata.org/wiki/Q11315260,Software Design,,,exact,high
USKL_9e4e59768bc7,skill,USKL_9e4e59768bc7,Artificial Intelligence,Q4801030,https://www.wikidata.org/wiki/Q4801030,Artificial Intelligence,,,exact,high
USKL_84bfea053ef1,skill,USKL_84bfea053ef1,Information Retrieval,Q13732663,https://www.wikidata.org/wiki/Q13732663,Information Retrieval,,,exact,high
USKL_9f2c1d569048,skill,USKL_9f2c1d569048,Computer Networks,Q5157456,https://www.wikidata.org/wiki/Q5157456,Computer Networks,,,exact,high
USKL_27491da8184f,skill,USKL_27491da8184f,human computer interaction,Q207434,https://www.wikidata.org/wiki/Q207434,human–computer interaction,,,alias,medium
USKL_3453c206922c,skill,USKL_3453c206922c,Software Engineering,Q110262494,https://www.wikidata.org/wiki/Q110262494,Software Engineering,,,exact,high
USKL_1835d4cd6bed,skill,USKL_1835d4cd6bed,software,Q445019,https://www.wikidata.org/wiki/Q445019,software,,,exact,high
USKL_232b64a388cf,skill,USKL_232b64a388cf,cryptology,Q1430062,https://www.wikidata.org/wiki/Q1430062,cryptology,,,exact,high
USKL_1cc6d6761683,skill,USKL_1cc6d6761683,cybersecurity,Q17233037,https://www.wikidata.org/wiki/Q17233037,cybersecurity,,,exact,high
USKL_ac7b58aa40c2,skill,USKL_ac7b58aa40c2,few-shot learning,Q117134065,https://www.wikidata.org/wiki/Q117134065,few-shot learning,,,exact,high
USKL_d5c1d4baf54d,skill,USKL_d5c1d4baf54d,link prediction,Q98925312,https://www.wikidata.org/wiki/Q98925312,Link prediction,,,alias,medium
USKL_7246238f50ff,skill,USKL_7246238f50ff,one-shot learning,Q7092335,https://www.wikidata.org/wiki/Q7092335,one-shot learning,,,exact,high
USKL_f31b6795fb08,skill,USKL_f31b6795fb08,pattern recognition,Q378859,https://www.wikidata.org/wiki/Q378859,pattern recognition,,,exact,high
USKL_67427af95db6,skill,USKL_67427af95db6,statistical learning,Q2539,https://www.wikidata.org/wiki/Q2539,machine learning,,,alias,medium
USKL_ba76b5f3970d,skill,USKL_ba76b5f3970d,supervised machine learning,Q334384,https://www.wikidata.org/wiki/Q334384,supervised learning,,,alias,medium
USKL_26a4d653aa96,skill,USKL_26a4d653aa96,topic model,Q3532085,https://www.wikidata.org/wiki/Q3532085,topic model,,,exact,high
USKL_aef4017e33cc,skill,USKL_aef4017e33cc,zero-shot learning,Q96416030,https://www.wikidata.org/wiki/Q96416030,zero-shot learning,,,exact,high
USKL_7536049433e1,skill,USKL_7536049433e1,ambient intelligence,Q457396,https://www.wikidata.org/wiki/Q457396,ambient intelligence,,,exact,high
USKL_1cea695f5c77,skill,USKL_1cea695f5c77,decision theory,Q177571,https://www.wikidata.org/wiki/Q177571,decision theory,,,exact,high
USKL_d13a0d9b61dc,skill,USKL_d13a0d9b61dc,Expert Systems,Q15758673,https://www.wikidata.org/wiki/Q15758673,Expert Systems,,,exact,high
USKL_9c8634903d9e,skill,USKL_9c8634903d9e,formal logic,Q1003009,https://www.wikidata.org/wiki/Q1003009,formal logic,,,exact,high
USKL_f337e0b8e387,skill,USKL_f337e0b8e387,Intelligent Systems,Q150001,https://www.wikidata.org/wiki/Q150001,Intelligent Systems,,,exact,high
USKL_62c3c4e00743,skill,USKL_62c3c4e00743,intelligent tutoring system,Q3055492,https://www.wikidata.org/wiki/Q3055492,intelligent tutoring system,,,exact,high
USKL_944582222bba,skill,USKL_944582222bba,machine perception,Q6723726,https://www.wikidata.org/wiki/Q6723726,machine perception,,,exact,high
USKL_d00ae26262f3,skill,USKL_d00ae26262f3,Classification,Q1744625,https://www.wikidata.org/wiki/Q1744625,Classification,,,exact,high
USKL_13a7d3ccdf78,skill,USKL_13a7d3ccdf78,knowledge discovery,Q1582085,https://www.wikidata.org/wiki/Q1582085,knowledge extraction,,,alias,medium
USKL_80682a2f6d04,skill,USKL_80682a2f6d04,process mining,Q2608526,https://www.wikidata.org/wiki/Q2608526,process mining,,,exact,high
USKL_3497dad81201,skill,USKL_3497dad81201,relational learning,Q7604413,https://www.wikidata.org/wiki/Q7604413,statistical relational learning,,,alias,medium
USKL_431ef37cc045,skill,USKL_431ef37cc045,image retrieval,Q10927554,https://www.wikidata.org/wiki/Q10927554,image retrieval,,,exact,high
USKL_62269e96bc04,skill,USKL_62269e96bc04,bandwidth,Q194158,https://www.wikidata.org/wiki/Q194158,bit rate,,,alias,medium
USKL_c9533b4e4f66,skill,USKL_c9533b4e4f66,Network Security,Q53996446,https://www.wikidata.org/wiki/Q53996446,Network Security,,,exact,high
USKL_22f93af334d8,skill,USKL_22f93af334d8,assistive technology,Q688498,https://www.wikidata.org/wiki/Q688498,assistive technology,,,exact,high
USKL_b09d29799f82,skill,USKL_b09d29799f82,central processing unit,P880,https://www.wikidata.org/wiki/P880,CPU,,,alias,medium
USKL_a887b22b977e,skill,USKL_a887b22b977e,process engineering,Q83588,https://www.wikidata.org/wiki/Q83588,chemical engineering,,,alias,medium
USKL_3e65b762f137,skill,USKL_3e65b762f137,Unified Modeling Language,Q169411,https://www.wikidata.org/wiki/Q169411,Unified Modeling Language,,,exact,high
USKL_b38f15aab095,skill,USKL_b38f15aab095,electronic mail,P968,https://www.wikidata.org/wiki/P968,email address,,,alias,medium
USKL_894830e833d4,skill,USKL_894830e833d4,protein database,Q7251462,https://www.wikidata.org/wiki/Q7251462,Protein database,,,alias,medium
USKL_4b43416700b6,skill,USKL_4b43416700b6,revenue,P2139,https://www.wikidata.org/wiki/P2139,total revenue,,,alias,medium
USKL_3db5d8d35464,skill,USKL_3db5d8d35464,computer applications,Q5157412,https://www.wikidata.org/wiki/Q5157412,computer applications,,,exact,high
USKL_d59ea182797e,skill,USKL_d59ea182797e,gps,P625,https://www.wikidata.org/wiki/P625,coordinate location,,,alias,medium
USKL_36829feb6b2d,skill,USKL_36829feb6b2d,biometrics,Q214746,https://www.wikidata.org/wiki/Q214746,biostatistics,,,alias,medium
USKL_96884f81fa43,skill,USKL_96884f81fa43,data privacy,Q456632,https://www.wikidata.org/wiki/Q456632,information privacy,,,alias,medium
USKL_947538ac377a,skill,USKL_947538ac377a,rule mining,Q120969795,https://www.wikidata.org/wiki/Q120969795,rule mining,,,exact,high
USKL_e754d48c9855,skill,USKL_e754d48c9855,Taxonomy,Q101246305,https://www.wikidata.org/wiki/Q101246305,Taxonomy,,,exact,high
USKL_c6db3ce64dec,skill,USKL_c6db3ce64dec,Jitter,Q1689679,https://www.wikidata.org/wiki/Q1689679,Jitter,,,exact+csv_seed,high
USKL_646725015d26,skill,USKL_646725015d26,affective state,Q120970769,https://www.wikidata.org/wiki/Q120970769,affective state,,,exact,high
USKL_06a1fb2095c7,skill,USKL_06a1fb2095c7,brain machine interface,Q897410,https://www.wikidata.org/wiki/Q897410,brain–computer interface,,,alias,medium
USKL_c5013546cc07,skill,USKL_c5013546cc07,Message Passing Interface,Q127879,https://www.wikidata.org/wiki/Q127879,Message Passing Interface,,,exact,high
USKL_b649d73de347,skill,USKL_b649d73de347,brain computer interface,Q897410,https://www.wikidata.org/wiki/Q897410,brain–computer interface,,,alias,medium
USKL_612446915e5f,skill,USKL_612446915e5f,facial expression,P6022,https://www.wikidata.org/wiki/P6022,"expression, gesture or body pose",,,alias,medium
USKL_4f7a8c5f37ca,skill,USKL_4f7a8c5f37ca,Kinect,Q474334,https://www.wikidata.org/wiki/Q474334,Kinect,,,exact,high
USKL_ca4218e00f94,skill,USKL_ca4218e00f94,ergonomics,Q1750812,https://www.wikidata.org/wiki/Q1750812,ergonomics,,,exact,high
USKL_40ec7dce0aed,skill,USKL_40ec7dce0aed,human factors,Q121029188,https://www.wikidata.org/wiki/Q121029188,human factors,,,exact,high
USKL_02f8ec19517a,skill,USKL_02f8ec19517a,interaction design,Q1061656,https://www.wikidata.org/wiki/Q1061656,interaction design,,,exact,high
USKL_7e438184f275,skill,USKL_7e438184f275,User Experience,Q110262486,https://www.wikidata.org/wiki/Q110262486,User Experience,,,exact,high
USKL_0501f69d180e,skill,USKL_0501f69d180e,Botnet,Q9178176,https://www.wikidata.org/wiki/Q9178176,Botnet,,,exact,high
USKL_acbb29682d44,skill,USKL_acbb29682d44,bug tracking system,P1401,https://www.wikidata.org/wiki/P1401,issue tracker URL,,,alias,medium
USKL_5f50b7c1839e,skill,USKL_5f50b7c1839e,1Password,Q2150861,https://www.wikidata.org/wiki/Q2150861,1Password,,,exact,high
USKL_91d36bc7f51f,skill,USKL_91d36bc7f51f,ADABAS,Q346434,https://www.wikidata.org/wiki/Q346434,ADABAS,,,exact,high
USKL_5c604fae7fd3,skill,USKL_5c604fae7fd3,AMPL,Q295250,https://www.wikidata.org/wiki/Q295250,AMPL,,,exact+csv_seed,high
USKL_82a69ce7fa05,skill,USKL_82a69ce7fa05,ARCore,Q48839221,https://www.wikidata.org/wiki/Q48839221,ARCore,,,exact,high
USKL_0deefbbd1dbc,skill,USKL_0deefbbd1dbc,ARKit,Q66314506,https://www.wikidata.org/wiki/Q66314506,ARKit,,,exact,high
USKL_4c180a63371f,skill,USKL_4c180a63371f,ASP.NET Core,Q17513350,https://www.wikidata.org/wiki/Q17513350,ASP.NET Core,,,exact,high
USKL_8019ebc5b610,skill,USKL_8019ebc5b610,ASP.NET MVC Framework,Q581643,https://www.wikidata.org/wiki/Q581643,ASP.NET MVC Framework,,,exact,high
USKL_a91713025d99,skill,USKL_a91713025d99,ASP.NET Razor,Q6840077,https://www.wikidata.org/wiki/Q6840077,ASP.NET Razor,,,exact,high
USKL_3244698d60bd,skill,USKL_3244698d60bd,AWS CloudFormation,Q117272797,https://www.wikidata.org/wiki/Q117272797,AWS CloudFormation,,,exact,high
USKL_39b586c12c36,skill,USKL_39b586c12c36,AWS CloudTrail,Q119292509,https://www.wikidata.org/wiki/Q119292509,Amazon CloudTrail,,,alias,medium
USKL_932d820e9f43,skill,USKL_932d820e9f43,AWS CodeBuild,Q110705619,https://www.wikidata.org/wiki/Q110705619,AWS CodeBuild,,,exact,high
USKL_70b6955cac88,skill,USKL_70b6955cac88,AWS CodePipeline,Q110720922,https://www.wikidata.org/wiki/Q110720922,AWS CodePipeline,,,exact,high
USKL_d9d029faa24e,skill,USKL_d9d029faa24e,AWS Elastic Beanstalk,Q4655150,https://www.wikidata.org/wiki/Q4655150,AWS Elastic Beanstalk,,,exact,high
USKL_2c3ee247353d,skill,USKL_2c3ee247353d,AWS Glue,Q104861519,https://www.wikidata.org/wiki/Q104861519,AWS Glue,,,exact,high
USKL_12c65451adc1,skill,USKL_12c65451adc1,AWS SDK,Q130167569,https://www.wikidata.org/wiki/Q130167569,AWS SDK,,,exact,high
USKL_de0519ceea35,skill,USKL_de0519ceea35,Accelerated Mobile Pages,Q25452619,https://www.wikidata.org/wiki/Q25452619,Accelerated Mobile Pages,,,exact,high
USKL_6fe72570ad67,skill,USKL_6fe72570ad67,Access Control Facility,Q4650640,https://www.wikidata.org/wiki/Q4650640,ACF2,,,alias,medium
USKL_c0659f7cad4b,skill,USKL_c0659f7cad4b,AccuRev SCM,Q4672895,https://www.wikidata.org/wiki/Q4672895,AccuRev SCM,,,exact,high
USKL_3260631182c8,skill,USKL_3260631182c8,Acronis True Image,Q2422684,https://www.wikidata.org/wiki/Q2422684,Acronis True Image,,,exact,high
USKL_966e1bfdffce,skill,USKL_966e1bfdffce,ActivePerl,Q4033363,https://www.wikidata.org/wiki/Q4033363,ActivePerl,,,exact,high
USKL_8226a2de6edc,skill,USKL_8226a2de6edc,ActiveReports,Q4677476,https://www.wikidata.org/wiki/Q4677476,ActiveReports,,,exact,high
USKL_209b7d4dd857,skill,USKL_209b7d4dd857,ActiveSync,Q343961,https://www.wikidata.org/wiki/Q343961,ActiveSync,,,exact,high
USKL_8380b4582c06,skill,USKL_8380b4582c06,Acunetix,Q60168780,https://www.wikidata.org/wiki/Q60168780,Acunetix,,,exact,high
USKL_93b0347d3d49,skill,USKL_93b0347d3d49,Adobe Contribute,Q1191002,https://www.wikidata.org/wiki/Q1191002,Contribute,,,alias,medium
USKL_1dcdfa1b4095,skill,USKL_1dcdfa1b4095,Adobe Edge Animate,Q360119,https://www.wikidata.org/wiki/Q360119,Adobe Edge Animate,,,exact,high
USKL_ffb4ce180f14,skill,USKL_ffb4ce180f14,Adobe Flash Builder,Q1140557,https://www.wikidata.org/wiki/Q1140557,Adobe Flash Builder,,,exact,high
USKL_67c3c3a6c7f3,skill,USKL_67c3c3a6c7f3,Adobe Flash Player,Q857177,https://www.wikidata.org/wiki/Q857177,Adobe Flash Player,,,exact,high
USKL_d08030f1038b,skill,USKL_d08030f1038b,Adobe JRun,Q2912004,https://www.wikidata.org/wiki/Q2912004,Adobe JRun,,,exact,high
USKL_5f3e24586271,skill,USKL_5f3e24586271,Advanced Installer,Q113849629,https://www.wikidata.org/wiki/Q113849629,Advanced Installer,,,exact,high
USKL_b477ea2b446d,skill,USKL_b477ea2b446d,Aerospike,Q4688456,https://www.wikidata.org/wiki/Q4688456,Aerospike,,,exact,high
USKL_1fe4bf8cd82b,skill,USKL_1fe4bf8cd82b,Aggregator,Q4057063,https://www.wikidata.org/wiki/Q4057063,Aggregator,,,exact,high
USKL_cf9dc95a71bd,skill,USKL_cf9dc95a71bd,Agility,Q4692547,https://www.wikidata.org/wiki/Q4692547,Agility,,,exact,high
USKL_6ee130244478,skill,USKL_6ee130244478,AirSnort,Q409086,https://www.wikidata.org/wiki/Q409086,AirSnort,,,exact,high
USKL_3ff1109a9afd,skill,USKL_3ff1109a9afd,Akamai,Q415598,https://www.wikidata.org/wiki/Q415598,Akamai Technologies,,,alias,medium
USKL_c01fdc884234,skill,USKL_c01fdc884234,Alamofire,Q115916294,https://www.wikidata.org/wiki/Q115916294,Alamofire,,,exact,high
USKL_2c9719198c39,skill,USKL_2c9719198c39,Alibaba Cloud,Q17062154,https://www.wikidata.org/wiki/Q17062154,Alibaba Cloud,,,exact,high
USKL_e526abfdd8dc,skill,USKL_e526abfdd8dc,AlienVault,Q20311382,https://www.wikidata.org/wiki/Q20311382,AT&T Cybersecurity,,,alias,medium
USKL_18a39599d9cc,skill,USKL_18a39599d9cc,AllegroGraph,Q4731408,https://www.wikidata.org/wiki/Q4731408,AllegroGraph,,,exact,high
USKL_910e3bf0da59,skill,USKL_910e3bf0da59,Alluxio,Q65074533,https://www.wikidata.org/wiki/Q65074533,Alluxio,,,exact,high
USKL_46d302dbecb3,skill,USKL_46d302dbecb3,Altera Quartus,Q843225,https://www.wikidata.org/wiki/Q843225,Altera Quartus,,,exact,high
USKL_d87d1be18c62,skill,USKL_d87d1be18c62,Amazon Alexa,Q28022144,https://www.wikidata.org/wiki/Q28022144,Amazon Alexa,,,exact,high
USKL_4f6d2779cbff,skill,USKL_4f6d2779cbff,Amazon Athena,Q65203360,https://www.wikidata.org/wiki/Q65203360,Amazon Athena,,,exact,high
USKL_88ea907a33fa,skill,USKL_88ea907a33fa,Amazon Aurora,Q18754151,https://www.wikidata.org/wiki/Q18754151,Amazon Aurora,,,exact,high
USKL_fa9939c5cd34,skill,USKL_fa9939c5cd34,Amazon CloudWatch,Q456090,https://www.wikidata.org/wiki/Q456090,Amazon CloudWatch,,,exact,high
USKL_45421e2946f4,skill,USKL_45421e2946f4,Amazon DocumentDB,Q60787643,https://www.wikidata.org/wiki/Q60787643,Amazon DocumentDB,,,exact,high
USKL_54453cbdfaac,skill,USKL_54453cbdfaac,Amazon ElastiCache,Q28035268,https://www.wikidata.org/wiki/Q28035268,Amazon ElastiCache,,,exact,high
USKL_23482778580f,skill,USKL_23482778580f,Amazon GuardDuty,Q110659313,https://www.wikidata.org/wiki/Q110659313,Amazon GuardDuty,,,exact,high
USKL_e15d73614014,skill,USKL_e15d73614014,Amazon MQ,Q110705906,https://www.wikidata.org/wiki/Q110705906,Amazon MQ,,,exact,high
USKL_17fe7f5e224b,skill,USKL_17fe7f5e224b,Amazon Mechanical Turk,Q733115,https://www.wikidata.org/wiki/Q733115,Amazon Mechanical Turk,,,exact,high
USKL_c50b0c7d1e27,skill,USKL_c50b0c7d1e27,Amazon Neptune,Q48843359,https://www.wikidata.org/wiki/Q48843359,Amazon Neptune,,,exact,high
USKL_cddecb627a21,skill,USKL_cddecb627a21,Amazon S3,Q2593067,https://www.wikidata.org/wiki/Q2593067,Amazon S3,,,exact,high
USKL_465eed311531,skill,USKL_465eed311531,Amazon S3 Glacier,Q4740857,https://www.wikidata.org/wiki/Q4740857,Amazon S3 Glacier,,,exact,high
USKL_d1a600271ff2,skill,USKL_d1a600271ff2,Amazon SimpleDB,Q2656963,https://www.wikidata.org/wiki/Q2656963,Amazon SimpleDB,,,exact,high
USKL_a9d031caf0cf,skill,USKL_a9d031caf0cf,Android Debug Bridge,Q107980224,https://www.wikidata.org/wiki/Q107980224,Android Debug Bridge,,,exact,high
USKL_86feaf66b226,skill,USKL_86feaf66b226,Android Jetpack,Q114646133,https://www.wikidata.org/wiki/Q114646133,Android Jetpack,,,exact,high
USKL_00a7fe502027,skill,USKL_00a7fe502027,Android NDK,Q110745757,https://www.wikidata.org/wiki/Q110745757,Android NDK,,,exact,high
USKL_1f30c37c0b61,skill,USKL_1f30c37c0b61,Android SDK,Q29364625,https://www.wikidata.org/wiki/Q29364625,Android SDK,,,exact,high
USKL_7b901da6f937,skill,USKL_7b901da6f937,Apache Accumulo,Q2822898,https://www.wikidata.org/wiki/Q2822898,Apache Accumulo,,,exact,high
USKL_7a024d7a4b8b,skill,USKL_7a024d7a4b8b,Apache ActiveMQ,Q773135,https://www.wikidata.org/wiki/Q773135,Apache ActiveMQ,,,exact,high
USKL_d7ebc74df74e,skill,USKL_d7ebc74df74e,Apache Ambari,Q21711047,https://www.wikidata.org/wiki/Q21711047,Apache Ambari,,,exact,high
USKL_71425c0ef14d,skill,USKL_71425c0ef14d,Apache Archiva,Q616575,https://www.wikidata.org/wiki/Q616575,Apache Archiva,,,exact,high
USKL_c80d55cfaa81,skill,USKL_c80d55cfaa81,Apache Atlas,Q28915124,https://www.wikidata.org/wiki/Q28915124,Apache Atlas,,,exact,high
USKL_4e471ab04f93,skill,USKL_4e471ab04f93,Apache Axis2,Q2445002,https://www.wikidata.org/wiki/Q2445002,Apache Axis2,,,exact,high
USKL_da4004bc8dd1,skill,USKL_da4004bc8dd1,Apache Beam,Q27926168,https://www.wikidata.org/wiki/Q27926168,Apache Beam,,,exact,high
USKL_c8973fa9d2d5,skill,USKL_c8973fa9d2d5,Apache CXF,Q223449,https://www.wikidata.org/wiki/Q223449,Apache CXF,,,exact,high
USKL_170f726b02ed,skill,USKL_170f726b02ed,Apache Camel,Q616626,https://www.wikidata.org/wiki/Q616626,Apache Camel,,,exact,high
USKL_ba218f14eb0e,skill,USKL_ba218f14eb0e,Apache CloudStack,Q2496860,https://www.wikidata.org/wiki/Q2496860,Apache CloudStack,,,exact,high
USKL_a113754fa724,skill,USKL_a113754fa724,Apache Cordova,Q16626338,https://www.wikidata.org/wiki/Q16626338,Apache Cordova,,,exact,high
USKL_301ef1b095da,skill,USKL_301ef1b095da,Apache Drill,Q4778908,https://www.wikidata.org/wiki/Q4778908,Apache Drill,,,exact,high
USKL_c9ecb9a6d60f,skill,USKL_c9ecb9a6d60f,Apache Druid,Q3715530,https://www.wikidata.org/wiki/Q3715530,Apache Druid,,,exact,high
USKL_d1a982eb2176,skill,USKL_d1a982eb2176,Apache Felix,Q4034164,https://www.wikidata.org/wiki/Q4034164,Apache Felix,,,exact,high
USKL_fac200074ce2,skill,USKL_fac200074ce2,Apache Flex,Q616759,https://www.wikidata.org/wiki/Q616759,Apache Flex,,,exact+csv_seed,high
USKL_712c52282b02,skill,USKL_712c52282b02,Apache Ignite,Q28915265,https://www.wikidata.org/wiki/Q28915265,Apache Ignite,,,exact,high
USKL_a50c134d6ad3,skill,USKL_a50c134d6ad3,Apache Impala,Q28915268,https://www.wikidata.org/wiki/Q28915268,Apache Impala,,,exact,high
USKL_711e1dcdf547,skill,USKL_711e1dcdf547,Apache Karaf,Q2858084,https://www.wikidata.org/wiki/Q2858084,Apache Karaf,,,exact,high
USKL_c69a1bd67e58,skill,USKL_c69a1bd67e58,Apache Lucene,Q773196,https://www.wikidata.org/wiki/Q773196,Apache Lucene,,,exact,high
USKL_ef0d23206309,skill,USKL_ef0d23206309,Apache Mesos,Q19315319,https://www.wikidata.org/wiki/Q19315319,Apache Mesos,,,exact,high
USKL_7614f030b5ce,skill,USKL_7614f030b5ce,Apache POI,Q616991,https://www.wikidata.org/wiki/Q616991,Apache POI,,,exact,high
USKL_27a93be7190a,skill,USKL_27a93be7190a,Apache Parquet,Q28915683,https://www.wikidata.org/wiki/Q28915683,Apache Parquet,,,exact,high
USKL_31855e6ce201,skill,USKL_31855e6ce201,Apache Phoenix,Q19646047,https://www.wikidata.org/wiki/Q19646047,Apache Phoenix,,,exact,high
USKL_4055a5f7e429,skill,USKL_4055a5f7e429,Apache Pulsar,Q89693880,https://www.wikidata.org/wiki/Q89693880,Apache Pulsar,,,exact,high
USKL_0e3fdc6d7142,skill,USKL_0e3fdc6d7142,Apache Ranger,Q28915718,https://www.wikidata.org/wiki/Q28915718,Apache Ranger,,,exact,high
USKL_502052b690c2,skill,USKL_502052b690c2,Apache Sling,Q4778948,https://www.wikidata.org/wiki/Q4778948,Apache Sling,,,exact,high
USKL_d872076470a2,skill,USKL_d872076470a2,Apache Subversion,Q46794,https://www.wikidata.org/wiki/Q46794,Apache Subversion,,,exact,high
USKL_487b823d3eb2,skill,USKL_487b823d3eb2,Apache Thrift,Q266257,https://www.wikidata.org/wiki/Q266257,Apache Thrift,,,exact,high
USKL_36e0e2a7f06b,skill,USKL_36e0e2a7f06b,Apache Tiles,Q28912908,https://www.wikidata.org/wiki/Q28912908,Apache Tiles,,,exact,high
USKL_832dece0dbce,skill,USKL_832dece0dbce,Apache TinkerPop,Q20942022,https://www.wikidata.org/wiki/Q20942022,Apache TinkerPop,,,exact,high
USKL_1bc5d1faf6aa,skill,USKL_1bc5d1faf6aa,Apache TomEE,Q4778959,https://www.wikidata.org/wiki/Q4778959,Apache TomEE,,,exact,high
USKL_9cf81b3c1582,skill,USKL_9cf81b3c1582,Apache Torque,Q4778956,https://www.wikidata.org/wiki/Q4778956,Apache Torque,,,exact,high
USKL_96ac1eb66bf9,skill,USKL_96ac1eb66bf9,Apache Traffic Server,Q1061377,https://www.wikidata.org/wiki/Q1061377,Apache Traffic Server,,,exact,high
USKL_dc0793778021,skill,USKL_dc0793778021,Apache Turbine,Q11251534,https://www.wikidata.org/wiki/Q11251534,Apache Turbine,,,exact,high
USKL_d653175679d3,skill,USKL_d653175679d3,Apache Velocity,Q617156,https://www.wikidata.org/wiki/Q617156,Apache Velocity,,,exact+csv_seed,high
USKL_23712e1ff988,skill,USKL_23712e1ff988,Apache Wicket,Q617162,https://www.wikidata.org/wiki/Q617162,Apache Wicket,,,exact,high
USKL_e888715d1f64,skill,USKL_e888715d1f64,Apex Data Loader,Q115602902,https://www.wikidata.org/wiki/Q115602902,Data Loader,,,alias,medium
USKL_9052657807fe,skill,USKL_9052657807fe,AppSense,Q4780799,https://www.wikidata.org/wiki/Q4780799,AppSense,,,exact,high
USKL_8ef32881a936,skill,USKL_8ef32881a936,Apple Configurator,Q15733937,https://www.wikidata.org/wiki/Q15733937,Apple Configurator,,,exact,high
USKL_160c71db6d66,skill,USKL_160c71db6d66,Apple Watch,Q70820895,https://www.wikidata.org/wiki/Q70820895,Apple Watch,,,exact,high
USKL_20592581a686,skill,USKL_20592581a686,Application Foundation Classes,Q4781469,https://www.wikidata.org/wiki/Q4781469,Application Foundation Classes,,,exact,high
USKL_5529ab06ad24,skill,USKL_5529ab06ad24,Appveyor,Q25100033,https://www.wikidata.org/wiki/Q25100033,Appveyor,,,exact,high
USKL_5dff8b1d8e23,skill,USKL_5dff8b1d8e23,Aptana,Q2618907,https://www.wikidata.org/wiki/Q2618907,Aptana Inc.,,,alias,medium
USKL_85972eb8ac5d,skill,USKL_85972eb8ac5d,Aqua Data Studio,Q622921,https://www.wikidata.org/wiki/Q622921,Aqua Data Studio,,,exact,high
USKL_2112ec43630c,skill,USKL_2112ec43630c,ArangoDB,Q20072115,https://www.wikidata.org/wiki/Q20072115,ArangoDB,,,exact,high
USKL_6f4460ca997a,skill,USKL_6f4460ca997a,ArcEditor,Q4784989,https://www.wikidata.org/wiki/Q4784989,ArcEditor,,,exact,high
